Gene,logFC,logCPM,F,PValue,FDR,mouse_gene
LAMP2,-0.5568884821887695,7.369429158863011,2.498895297995413,0.12259058589519882,0.4667936353142077,Lamp2
C17orf58,-0.5568970072766461,2.44117418376425,1.5823982608764875,0.21643743403754737,0.5785734173622894,1810010H24Rik
FMO4,-0.5570224272079006,4.956943491457873,5.041585448129682,0.03091928599355586,0.26671315160707537,Fmo4
PKIG,-0.5572578533800627,3.3599731128843544,5.988898946516284,0.01935660753801557,0.22068251084291857,Pkig
PRLR,-0.5574108496578385,6.202748252586751,3.409466156706298,0.07297889745353109,0.3797072640483165,Prlr
RPL7,-0.5580662517361243,7.752208102369175,2.008366207230594,0.16494921893147463,0.5258796703464054,Rpl7
SLC2A4RG,-0.5582115759668466,5.078201784808961,3.0067858154876825,0.09139242748981932,0.41350630230192426,NA
SLC31A2,-0.5582269099335669,2.824952147839159,7.49283451990791,0.00952870143794868,0.1756747980507525,Slc31a2
SGCB,-0.558537158204902,4.008794601347624,2.192974606219789,0.14725889119252666,0.5031661535917406,Sgcb
RPLP2,-0.5586331143773863,5.560208324992005,4.171981608652933,0.04840238224701269,0.3230469119966616,Rplp2
GFM2,-0.5588304139351137,4.762851450925891,5.926622286616572,0.01995057092710582,0.2223775176416067,Gfm2
GDI2,-0.5588773667718585,7.045368757439137,3.445973523625704,0.07152692649026333,0.3777343641967927,Gdi2
TREH,-0.5590005951415347,1.801652643771605,1.4428900971614718,0.23744160661601993,0.5952768060163509,Treh
MYL12B,-0.5593707867180979,6.233189759635658,2.762729433037872,0.10508566924719331,0.4397348882451526,Myl12b
CYB5B,-0.559513111707776,5.128216267052224,5.718033169788696,0.02208824779945194,0.23137334521188757,Cyb5b
CAPNS1,-0.5598259471999538,5.76835494498385,3.2498093631032243,0.07972861422357912,0.3939971630402429,Capns1
SLC2A3,-0.5598278509074953,5.49096818618461,1.4981811720106248,0.22882675412762335,0.5877715757012054,Slc2a3
RP11-872J21.5,-0.5599193282603092,2.828160062087593,3.3038338483198237,0.07736931445539583,0.3897724017958779,NA
H3F3A,-0.5604366916162223,6.002544578830713,2.3806245800683508,0.13151128979860996,0.47983954903194936,NA
MYH11,-0.5607232019263212,5.214444872646626,1.1279157593519888,0.29522635102110395,0.6434680159015195,Myh11
NMRAL1,-0.5613119257615617,4.265903425469386,6.214362996558268,0.01736112231144519,0.21086027628452209,Nmral1
C11orf21,-0.5613860860628876,1.3212810697393709,1.3714701129923426,0.249180101637881,0.6058343967075998,NA
SMAD7,-0.5615135566276322,3.603251870370163,3.9385656671816287,0.05477935244646995,0.3430935403643189,Smad7
PPCS,-0.5623835757460405,4.159603595633425,3.464031300631234,0.07082068786503842,0.376506486672596,Ppcs
TMEM14A,-0.5630611779722301,3.8618900882903415,1.2511644089744334,0.27066869185807335,0.6228132220091258,Tmem14a
HIST1H4H,-0.5632711946872172,2.563407558186831,1.66736403047706,0.2047642203918343,0.5690631749363452,NA
GEM,-0.5634443914337239,3.814393992723774,1.104226512114573,0.3002772537487973,0.6483025030921019,Gem
CMBL,-0.5635963612017847,6.809343517860851,2.4249034840210664,0.12808635332034807,0.4759015903056298,Cmbl
CD8A,-0.5637252625718029,1.504129249937112,1.007880538809118,0.3220483492695147,0.6633312570552511,Cd8a
ICAM3,-0.5637927588788616,3.7234950231227217,3.5211370986547945,0.0686380233488986,0.3714586986083614,NA
VPS29,-0.5641093570038882,4.604565341718134,4.455180096116801,0.04173986603989176,0.3032105748078153,Vps29
CHCHD7,-0.5642456831260879,3.8538266955924434,3.862163079993825,0.05706424622171466,0.34532193162616986,Chchd7
FANCB,-0.5642636965395492,-0.1333895627547893,1.0760474218250418,0.3064357154984839,0.6516618924387151,Fancb
DBNDD1,-0.5643991124918761,3.1787578966953274,1.0191406495220623,0.31939670975835155,0.661762597962174,Dbndd1
SEPSECS,-0.5646609375264617,5.798128991780652,5.750387537056772,0.02174101182856139,0.23024373201733592,Sepsecs
UQCR10,-0.5649693624446265,3.978149504626201,2.103994367784962,0.15549082756120472,0.5130948822380225,Uqcr10
BNIP3,-0.565011111848412,6.227058112155318,3.02756191277901,0.09032342275623444,0.41214119665505405,Bnip3
RFC3,-0.565165254784991,2.849579603612274,6.031243554080644,0.01896369028256643,0.21854940515304425,Rfc3
SUMO2,-0.5651682747583885,5.565393039174644,3.2378157130285925,0.08026327544142899,0.3949295388828673,Sumo2
GBA3,-0.5652490608190183,5.002342332754203,1.2579585018201789,0.26939339147426333,0.6210899419069582,NA
UQCR11,-0.5654661377037293,3.3639910660222316,2.791124837714726,0.10337828002969422,0.4371838758484627,Uqcr11
CENPI,-0.5659465534894715,1.4639369393297912,1.652685755636588,0.20672471614107127,0.5713377256038743,Cenpi
ADCY1,-0.5667834333762474,6.74299634262767,0.7609043307979042,0.3887718760866298,0.7122954366592905,Adcy1
RPL22,-0.5673200392295346,6.150605823064088,5.575778838517557,0.02368795046979811,0.2407584185831274,Rpl22
TMEM59,-0.5673785970066193,6.4514192294084225,2.2944544994563234,0.13848572589712477,0.48954541110520094,Tmem59
HAX1,-0.5676340268567655,5.407377222261299,2.836033610207336,0.10074203713631584,0.43291938553526904,Hax1
COX8A,-0.5679328226455602,3.832636585976352,1.4987965951056283,0.22873307703232296,0.5877715757012054,Cox8a
AADAC,-0.5682358989195602,7.09236013564736,1.6550043186686445,0.206413519210253,0.5706686064994426,Aadac
UBXN2B,-0.5683018620828316,5.550600775446183,2.496491584536279,0.12276479100130593,0.46696136745323824,Ubxn2b
ECHDC2,-0.5683240012665167,8.986649243336023,2.886263477498354,0.09788355972709988,0.4277661801977739,Echdc2
EIF4EBP2,-0.5688920195147656,7.824514639050602,2.824008272115281,0.10144037404744284,0.43427038504328463,Eif4ebp2
ST13,-0.5690316871036942,7.740387375102096,2.990631675245467,0.09223350522875944,0.4150382110797814,St13
RRM2,-0.5691018378112859,3.287479109283376,0.8378936751797852,0.3660332596837742,0.6961205867736894,Rrm2
SLC5A6,-0.5692165888559542,6.511983024920508,1.6873973439823369,0.2021249408535056,0.5657134221721001,Slc5a6
DHRS4,-0.5693285926077223,4.157980381133685,3.8281207935141808,0.05811614655668894,0.34783355977171904,Dhrs4
PCCB,-0.5693368097488739,5.672159367741199,3.638367530271697,0.06438841797177484,0.36184451362317865,Pccb
PRPS1,-0.5693596894488654,4.307039555492741,4.001891342916561,0.05296214757026643,0.3376030182556198,Prps1
CCDC126,-0.5694262387771637,2.9633586860042547,2.9509586070765503,0.09433653702078872,0.42071956129762655,Ccdc126
APP,-0.5698941220217758,8.288630197338701,3.129365487583443,0.08528518042238882,0.4037673674871617,App
SIRPG,-0.5699096200763435,0.408646560480006,0.7006290036823667,0.4080425251405701,0.7246586464293079,Sirpb1b
MTHFS,-0.569927726676162,4.629263906389588,2.225551838925207,0.1443735864647363,0.49842582976340527,Mthfs
KLHDC2,-0.570167710171054,5.548471224841525,6.126592800503753,0.01811016740962567,0.2140671938495109,Klhdc2
PSMC2,-0.5702883831393999,5.548616423862632,2.8919745613867955,0.09756442576573364,0.4276112361963793,Psmc2
IRF6,-0.5703129332056047,5.763678220842162,2.6254594379392615,0.11380723811801877,0.4536283517982675,Irf6
HYAL1,-0.5703952566185451,6.4304867254856495,3.74232412055992,0.06086392343241363,0.35476751982358534,Hyal1
OSTF1,-0.570428918466293,4.18240042758253,5.895209707482765,0.0202576296461472,0.22352797508639097,Ostf1
MEOX2,-0.5706516714776264,0.5103175630470301,1.1550296213314524,0.28958180511724074,0.6392625736645329,Meox2
RGS1,-0.5708469191822784,4.889111037231649,1.0372611305594763,0.3151910534376714,0.6589850666671172,Rgs1
CMPK1,-0.5709202685030436,6.923886329809857,3.1306919070236545,0.08522166169319711,0.4037673674871617,Cmpk1
SLC25A1,-0.5711597851777935,5.3303904944209775,2.461938461269825,0.1253007880483996,0.4715561806919133,Slc25a1
DEPDC7,-0.5714826866021316,5.89077468711505,3.0023646872291048,0.09162175165405176,0.4141597097233651,Depdc7
ACP1,-0.5717344068086292,5.197165743543757,3.8306542785277022,0.05803712658083883,0.34783355977171904,Acp1
LOC100421166,-0.5717702089524064,3.083108813640223,2.407965209388362,0.12938417478353698,0.477826758331584,NA
ZCRB1,-0.5718533035493275,4.124070878860005,3.978982601084175,0.05361173003814398,0.3390724064337752,Zcrb1
ACTR6,-0.5719517588111198,2.821342473399085,4.139137246134167,0.04924797877328188,0.3255678287810325,Actr6
CCNE1,-0.5721396611718846,1.2078597995109892,0.809752093641695,0.374117192073421,0.7021976929736213,Ccne1
EPSTI1,-0.5722237992366099,4.406918893602058,1.6486388891060144,0.20726926015299801,0.571978065051069,Epsti1
TRAPPC6A,-0.5724292058916199,1.945061523947016,2.507248313859966,0.12198742627698404,0.4658496444379436,Trappc6a
UFSP2,-0.572528618114219,3.621436801241613,6.227429134355842,0.01725250728543107,0.2103150539722192,Ufsp2
GNG10,-0.5726686566242223,3.424215440047031,2.5060625496724223,0.12207284004797532,0.466032180437371,Gng10
NCMAP,-0.5728546766756017,2.5059493956895103,1.7047687671797256,0.19986981434634352,0.5639248425639348,Ncmap
PPP1CC,-0.5732110418431593,5.4112750135275185,6.438768140785628,0.01559396827236036,0.2025131775873592,Ppp1cc
RETSAT,-0.573391979538367,6.7031467341184685,3.688339508356224,0.06266665601361031,0.35792096601977996,Retsat
SNX3,-0.5735479738236781,5.374957308457082,2.6568021550675156,0.11174514691619793,0.4518771314341917,Snx3
ITIH1,-0.5737412606613063,10.504934163353182,2.053923122018327,0.1603609375145166,0.5194122209416274,Itih1
PSMA2,-0.5741312737098182,4.9390830732745314,4.719631667039274,0.03641865784967799,0.2849833297104835,Psma2
ZNF593,-0.5744295790425316,2.200883839368199,2.960033376936764,0.09385074534333132,0.4191003089970772,Zfp593
GPR143,-0.5745933505584241,0.00937054762457469,1.1718435169781711,0.28615249471633575,0.635748767784606,Gpr143
QRSL1P1,-0.5747366644262127,1.6818923018388101,1.4917926521946685,0.22980201112702997,0.5881569150090965,NA
UGT1A1,-0.5748629988289985,7.853711846746959,3.0181736285162084,0.09080472351546634,0.4126556334943572,Ugt1a1
PSMB2,-0.5749818750204154,5.6781950104822965,5.075293191250737,0.03039816225564394,0.26506372720563814,Psmb2
CDC20,-0.5758951363381809,0.9913819687637422,0.7052244998174845,0.40652386457999934,0.724085535106272,Cdc20
LIN9,-0.5759007816461619,1.97363632019409,2.4681495593656657,0.12484050669718308,0.4715012263802587,Lin9
IFIT1,-0.5761971777095242,5.5593063186081535,0.9515786097756832,0.33576594806522175,0.674184720565139,Ifit1bl1
IQGAP2,-0.5762204461666977,8.253975374385249,4.223534326469912,0.04710721549855876,0.32010040840012016,Iqgap2
RIDA,-0.5767128199819656,7.260750765131648,2.0183545190733096,0.16393008219548347,0.5240876771409312,Rida
CDH23,-0.5767712971152099,6.249540702424079,1.067064051448412,0.3084343182929031,0.6535655612751871,Cdh23
SELENBP1,-0.5768075167710351,7.662256321676673,2.8257324051332326,0.10133991269617222,0.4341374527562419,Selenbp2
FDPS,-0.5769486570385093,7.349516634941952,2.574041391628271,0.11728535504426664,0.4576613959403259,Fdps
CDCA5,-0.577111419356516,1.1112279345225633,1.3884424117608791,0.24632553939854923,0.6034024185616609,Cdca5
EIF3E,-0.577763322970021,6.522544953633699,3.0664589619857168,0.08835979052707639,0.41035137653368486,Eif3e
LSM3,-0.5778177284421122,3.6834259536180056,2.944259908654019,0.09469695986933054,0.42175763819937206,Lsm3
RFC5,-0.5788898599397331,3.199444066916084,7.346710077262898,0.01019099731780953,0.17871028099033515,Rfc5
LAGE3,-0.5789713363996114,0.7731067981745737,1.6107891674320152,0.2124482363601913,0.5759525715132987,Lage3
GON7,-0.5790839350537931,1.6671586832890797,2.3292564592382328,0.1356184104241456,0.4859237871510038,Gon7
RP11-815J4.6,-0.5791037610665886,4.623583272648603,1.787194980697321,0.1895762471571237,0.5521832945727807,NA
RP11-480I12.5,-0.5797935268163378,1.5438824760012628,1.2994280485107648,0.26177429358973386,0.6159022298545526,NA
C1orf56,-0.5798664455632345,1.432670125651192,1.8637181633029785,0.18058730388464145,0.5451611244280686,Gm128
SDHD,-0.5800730188912749,5.6744321467378125,2.554038312653446,0.11867130151207064,0.4594167400229423,Sdhd
TACC3,-0.5801701722297965,2.720459615930067,1.920052939232264,0.17429525394645717,0.5366604473329964,Tacc3
MANEA,-0.5802911941392623,4.48020279827917,2.5678050232136753,0.11771544683505404,0.45824427759373065,Manea
SAP18,-0.5804261344888382,5.308155784438418,3.2607378000571363,0.07924491883847665,0.39287119276494464,Sap18
NFIA,-0.5804836553435186,7.552010730490094,4.660991899295054,0.03753103132792744,0.28809252161061033,Nfia
VSNL1,-0.5808987671157225,3.3415924825425103,1.7195183031436885,0.19797902507708764,0.5620724930179826,Vsnl1
ANXA6,-0.5816264789905462,7.1469637639053945,3.1017165190360956,0.08662143886130894,0.40576110999647225,Anxa6
SLC2A4,-0.5816522624695335,1.6607314611567878,1.6744252855286743,0.20382917204679393,0.5679516212201717,Slc2a4
SOWAHB,-0.5819166819278305,4.313126475380229,2.941154895052697,0.09486455377819664,0.42204889950499064,Sowahb
UBA52,-0.5820464557683248,6.0325569879009064,2.630149242770836,0.11349593197984616,0.45337635551385574,Uba52
PGRMC2,-0.5822736996693734,5.804976294196312,3.063355690945386,0.088514670459869,0.4103771656824518,Pgrmc2
PPM1A,-0.5823933493466303,6.5981340592842965,7.479173480048207,0.00958861420339222,0.17625112299336257,Ppm1a
MIA3,-0.5826527096572577,8.327305505907947,4.55023072316492,0.03973505200781742,0.29659838966579477,Mia3
PTGES3P2,-0.5831032494172644,0.5863246514217907,2.3183843354252116,0.13650667810315872,0.4869237233429561,NA
DHRS1,-0.5832986601195171,5.3690483687129,5.090757580209124,0.03016229285250909,0.26410753535078624,Dhrs1
DDX60L,-0.5833015144928964,5.807444817431276,5.821775322770444,0.02099560677128449,0.22712564388659912,NA
SNCG,-0.583469276054456,0.35829262164047937,1.5018137437725243,0.2282745085059763,0.5877715757012054,Sncg
BTN3A3,-0.5837364229703028,5.374491920058778,3.971594733596254,0.05382308909184313,0.3401314493910316,NA
NDUFB9,-0.5839531348983092,4.7899372781585345,2.2865888016973868,0.13914351460391836,0.4902968681190544,Ndufb9
HIST1H4J,-0.584064341784867,2.383404173160978,1.4208102527909388,0.24099492841648956,0.5991865175364225,NA
CTSZ,-0.5842119766331364,7.073745169522481,3.3154063587164977,0.07687417817261352,0.3888195190549305,Ctsz
SLC22A10,-0.584731953751816,5.01389898339973,1.1899026951646523,0.2825280782886574,0.63248154563631,Slc22a19
SLC22A10,-0.584731953751816,5.01389898339973,1.1899026951646523,0.2825280782886574,0.63248154563631,Slc22a26
SLC22A10,-0.584731953751816,5.01389898339973,1.1899026951646523,0.2825280782886574,0.63248154563631,Slc22a27
SLC22A10,-0.584731953751816,5.01389898339973,1.1899026951646523,0.2825280782886574,0.63248154563631,Slc22a28
SLC22A10,-0.584731953751816,5.01389898339973,1.1899026951646523,0.2825280782886574,0.63248154563631,Slc22a29
SLC22A10,-0.584731953751816,5.01389898339973,1.1899026951646523,0.2825280782886574,0.63248154563631,Slc22a30
PIGK,-0.5852613408133002,4.011374672110053,2.8953924332068306,0.09737400080046896,0.42711660096201454,Pigk
FAM117A,-0.5853792362421645,3.108905350139195,7.215134938717857,0.01082978411670236,0.1803974056639293,Fam117a
HIST1H2BK,-0.5859774165032557,3.2432627376181755,1.7026544506217152,0.2001426497127051,0.5639980263739638,NA
UGT1A9,-0.5861754358738196,6.677782212529072,2.114076480507663,0.15453140672595173,0.5120026540682091,Ugt1a7c
UGT1A9,-0.5861754358738196,6.677782212529072,2.114076480507663,0.15453140672595173,0.5120026540682091,Ugt1a9
PSME1,-0.5864499645865713,5.65872870447629,4.12168332316417,0.04970395837979811,0.3269851407709618,Psme1
PRAP1,-0.5867210721889248,6.805079844538442,1.0695148179479057,0.30788735508679144,0.6531219630598332,Prap1
CENPK,-0.586749522748481,1.5030346504918792,2.684016591128528,0.10998930117174986,0.44851305457420615,Cenpk
TMEM38B,-0.5867561380114914,3.7412069849369423,1.6272489632793756,0.21017679264564748,0.574180641788319,Tmem38b
TXLNGY,-0.5868076723113118,6.124280374107131,0.4873046807398883,0.4895743776037826,0.7760559585104005,NA
KLHL24,-0.5868487983031797,6.47997779597955,7.195888360154527,0.01092677809660838,0.18086116971730856,Klhl24
HAGH,-0.5872033571128568,6.307649612524867,4.086281905064089,0.05064318420244286,0.3292305233530711,Hagh
TOP2A,-0.5873167951434253,4.676646342145495,0.8644827324248578,0.3586217144345031,0.6913023413571487,Top2a
RP11-140L24.4,-0.5874541939764565,-0.44956647923080534,1.640237038217827,0.20840541841055485,0.5727994856853976,NA
ACSM5,-0.5879573936380008,7.587047953946193,2.682674318250548,0.1100751596344722,0.4487491515305642,Acsm5
MTHFD1,-0.5883467310459807,6.903182609970289,2.791012152216843,0.10338499294717954,0.4371838758484627,Mthfd1
MAFB,-0.58857058374439,4.392213634663735,5.298377515208395,0.02718141977714336,0.25396486046302674,Mafb
SERF2,-0.5886723051772247,7.096403320197525,5.001912798444062,0.03154514320479299,0.2684665002722412,Serf2
RGMB,-0.58925282442015,4.241968350602085,2.6494480698028577,0.11222511520924654,0.452275019135394,Rgmb
ATP5B,-0.5901760328968698,7.288854407424204,2.7855769173362197,0.10370937185284806,0.4375226408849643,NA
VKORC1,-0.5903202162845456,4.723514022606178,2.917521334654327,0.0961512544763584,0.4245733475350561,Vkorc1
CPPED1,-0.5904768023119105,5.831152112243686,2.495044652927818,0.12286979251773572,0.4672389738951373,Cpped1
ALDH7A1,-0.5907757371863699,7.092681904856302,4.452984310892901,0.04178747259951848,0.3034229713720641,Aldh7a1
IMPAD1,-0.5908280838978883,6.946771880965404,2.2353031278736912,0.14352282471842776,0.4972903897153182,NA
BCHE,-0.5911772869724212,5.378646287337489,0.9327590999666036,0.3405295764181402,0.6782323407171958,Bche
BANF1,-0.59121213980234,4.412061285664284,5.161221017776305,0.02911251478232189,0.26045113771579026,Banf1
HSPH1,-0.5918995545268045,6.08294369184278,3.5233579292705897,0.06855466972061787,0.3714586986083614,Hsph1
NDUFB1,-0.5925705735078525,4.47356536607612,3.535076858031535,0.06811669291013936,0.3700163269262059,Ndufb1
CHCHD2,-0.5932489275455806,4.7845058118544825,2.245734073062392,0.1426192409366168,0.4961317149359727,Chchd2
PEX2,-0.5935115561587129,4.349489868530459,4.380551538290647,0.04339180167268948,0.3075028622184288,Pex2
APOBEC3B,-0.5938557475632887,0.7418544692733544,1.383283489241636,0.24718882795627825,0.6037577027714611,Apobec3
RP11-540B6.6,-0.5942977559137566,2.851629309619861,1.587544431455476,0.21570755760150295,0.577998081072598,NA
GDF2,-0.5945881021946231,2.593046716150587,0.3295114992763247,0.569482517179173,0.8226875579896051,Gdf2
HLA-DRB3,-0.5952434038660797,3.5755810840096593,0.9328495484845044,0.3405064596832458,0.6782323407171958,NA
VLDLR,-0.5954433462938984,2.7421627766307615,1.1322238144908416,0.29431988893397687,0.6429344413250944,Vldlr
LAMTOR3,-0.5958776696448136,3.953354769839483,3.264431986334511,0.07908215887646133,0.3926926343796272,Lamtor3
ANAPC11,-0.596124916176618,2.973629778052721,2.622835165148076,0.11398186260309416,0.4537596852279104,Anapc11
PRKAG2,-0.5962423213553583,4.94597208503799,5.956548542851385,0.01966272356208068,0.22157685442892072,Prkag2
BTN3A1,-0.596365472726678,5.984706898428944,4.451284158123572,0.04182437435765409,0.3034778833188514,NA
THNSL2,-0.5964131602694195,4.926981948397535,3.254567002694629,0.0795176336771726,0.39345721011465806,Thnsl2
UGT2B7,-0.5965416408644307,7.696613033908864,1.370639850296525,0.24932081261890623,0.6058343967075998,Ugt2b35
UGT2B7,-0.5965416408644307,7.696613033908864,1.370639850296525,0.24932081261890623,0.6058343967075998,Ugt2b36
COMMD3-BMI1,-0.5965638354846377,2.2640190847872175,1.7955710470687545,0.18856650274385628,0.551972615253704,Bmi1
DNAJC25,-0.5967216201592709,4.844501472934172,6.047683810290844,0.01881347353097146,0.2180910661460474,Dnajc25
AC255093.2,-0.5970403975438776,4.041340293392044,0.32724243589226387,0.5708088280313128,0.8235313088207665,NA
CYP4V2,-0.5976430693135436,8.448961191189428,4.445617198099757,0.04194763414451633,0.3034778833188514,Cyp4v3
DYNLRB1,-0.5978038016127057,4.293510359544948,3.4844094914844956,0.07003303619067257,0.37500023495420426,Dynlrb1
LYRM1,-0.5978718940766551,4.373936122919249,4.620074464169641,0.03832923887496655,0.2907073907142206,Lyrm1
ATP6V0E1,-0.5982587884738834,5.055184632688585,2.7455636052412373,0.10613341690210928,0.44122430976934446,Atp6v0e
DDI2,-0.598375840579009,7.48828010693971,7.150891298597078,0.01115720709879568,0.18225783490837325,Ddi2
TMEM176B,-0.5983977481640506,8.54648899914269,2.4782526154211304,0.12409596885557012,0.4699544496848149,Tmem176b
JUN,-0.5984169241464621,7.173435195202168,1.852951080357379,0.18182063035300663,0.5463974952768661,Jun
MAF,-0.5989738838117223,5.953349385168728,5.062270665000358,0.03059834728267932,0.26506372720563814,Maf
CPEB2,-0.5990247119510259,5.580808377830565,6.6479497227454045,0.01412059140632166,0.19576839801658352,Cpeb2
HSD17B4,-0.5990783606754112,7.917973501043048,3.788856532467569,0.05935618484768496,0.350168024553203,Hsd17b4
TBC1D4,-0.5991716689246371,5.280588049516749,3.1847479590275736,0.08267781875196693,0.39794722842766367,Tbc1d4
PRDX5,-0.5992023279228603,5.491324056334027,2.3455722742685734,0.134297957560535,0.48455746996572274,Prdx5
NR4A2,-0.5998646009539436,4.3139797494314545,1.885688369798042,0.17810164906319534,0.5416862370948495,Nr4a2
MRPL11,-0.6000501726942101,3.338078944622384,4.244110735935274,0.04660097086754224,0.31809976766980597,Mrpl11
EME1,-0.6007330120138449,1.4613645015522738,1.1484063416734878,0.2909474520408751,0.6400533972916786,Eme1
FZD4,-0.6012629388186439,5.992056607879152,6.042294291840543,0.01886257593753217,0.21833954641232975,Fzd4
TBCE,-0.6014901941170918,2.477906064246223,1.553298970082149,0.2206222931673718,0.5819507065193048,Tbce
FOPNL,-0.6021699052867222,3.880400987488442,3.6047416575474545,0.06557658811809099,0.3642436250478632,NA
STARD10,-0.602204305943131,6.44696343390278,4.779582168644714,0.03531860235361146,0.28140994908805894,Stard10
GSTA1,-0.6022400879843753,8.520411508387351,1.143162956376753,0.29203458236548246,0.6413644825533628,Gsta1
BBOX1,-0.6023492400670035,3.0344045537170268,0.6367662260702681,0.430067251364761,0.7398186085755055,Bbox1
TMED8,-0.602485720006004,4.203367725171604,7.946237249383115,0.00775160651552136,0.16738403664038873,Tmed8
TCEAL1,-0.6025827924129686,2.8388762542778125,3.4829560580634213,0.07008888874799934,0.3751776906118604,Tceal1
TUBB1,-0.6029484283047677,0.23055400890923203,0.782243372713187,0.3822694660032693,0.7082446510663981,Tubb1
PCNA,-0.6033403756404384,3.8510824228925777,2.7064574945841557,0.1085651480032814,0.4460053916603346,Pcna
RP11-1267H10.1,-0.6035063482616728,1.5113951237775525,0.7242121374084919,0.4003377043717741,0.7207886631619446,NA
KLHDC9,-0.6040669064794972,0.9624864245313496,1.9333397126889185,0.17284962282235597,0.5349377258724414,Klhdc9
WNK3,-0.604674475962157,6.314038686569183,2.1340308694987025,0.15265298905841096,0.5096120574970743,Wnk3
VWF,-0.6052330442660621,6.524212383792093,1.3696535859443113,0.24948809299421457,0.6060445822545991,Vwf
PRKAB2,-0.6055757013114964,6.84543991868838,3.214290085518493,0.08132375602924624,0.3957987189678042,Prkab2
COMMD6,-0.6057904241061125,2.856828955038071,2.639103011867837,0.11290429264323336,0.4526657406300776,Commd6
ANK2,-0.6057998361135588,3.9553593377141394,0.910780834398394,0.34621179566120164,0.6829274847907605,Ank2
PRKAR1A,-0.6060243813461389,8.11222286830107,3.21366187923489,0.08135228913225502,0.3957987189678042,Prkar1a
RP11-134F2.8,-0.6061464955686489,2.733069362640335,2.515967096464988,0.12136149886149922,0.464518551091926,NA
CDKN1B,-0.6063829801265163,4.722284068585345,8.205139628278507,0.00689922179273783,0.1640435802187833,Cdkn1b
RARRES3,-0.6069174049749069,3.8805084814345254,3.2025402199133475,0.08185930207238672,0.3965370576500936,NA
CCDC53,-0.6070023322756363,3.6175507977964614,7.773817397336693,0.00838149711468941,0.168701815859844,NA
FXYD1,-0.6071334550521406,4.932587885832045,1.145384089229296,0.2915734163456281,0.6407334857645004,Fxyd1
MTMR4,-0.607176378628898,7.35260771075277,4.033907176826345,0.05206885711930826,0.3343541322476336,Mtmr4
TMCO1,-0.6073377533136742,6.315633745342053,2.1130062205789844,0.1546329221591074,0.5120026540682091,Tmco1
NR2F1,-0.6076037797720762,3.3420341886772627,2.0858901849115905,0.15723130211967928,0.5165428209935397,Nr2f1
SMIM11A,-0.6076867050352727,1.801697276717011,2.1493518280006816,0.15122894038634818,0.5078423518837417,NA
BLOC1S1,-0.6078212439828297,4.375424157230119,3.0523676805045725,0.08906553538565308,0.4108108735252805,Bloc1s1
DECR1,-0.608042684480841,6.783533923215959,5.779686071885198,0.02143167346287107,0.2298894895669917,Decr1
SMIM4,-0.6083096305303264,2.3167626511346895,3.0194873826583257,0.09073719836542105,0.412619056100312,Smim4
XRRA1,-0.6086701686680281,4.9003820118259025,5.763439785837053,0.02160261056038036,0.23006945597713724,Xrra1
C8B,-0.6089500478894863,8.189241897103742,2.5840707767746403,0.11659745728593052,0.4571621507704819,C8b
RHEBP2,-0.6090703299657751,3.3563185431069913,2.644223326901028,0.11256754526243146,0.4524871911783264,NA
MOSPD1,-0.6093434724964051,2.427591408336799,2.907408489926116,0.09670787194433052,0.42513387376678874,Mospd1
HSP90AA1,-0.6094626937794227,9.086460530508797,3.279465081100639,0.07842368330072164,0.39167578003371406,Hsp90aa1
LHPP,-0.6100169771877989,3.8447360653788696,3.788663840227301,0.05936234233885794,0.350168024553203,Lhpp
SDSL,-0.6102824047044921,4.094525723074815,2.2524849077213824,0.1420379879502781,0.4949948242082728,Sdsl
E2F8,-0.6103579375028352,1.633140569924804,0.9452673898073536,0.3373531669022264,0.6761389182307543,E2f8
SLC16A1,-0.6107546654395866,6.2304821022196775,3.1112905140973037,0.08615608068732493,0.40535810221416135,Slc16a1
TSPAN8,-0.611038207475763,3.5848487287646087,0.8563687491050372,0.3608607468862458,0.6931463578853366,Tspan8
CYB5A,-0.611283782495623,8.373569654144452,5.021034029223851,0.03124178758538124,0.26793261350286895,Cyb5a
TYMS,-0.6117336335197835,2.322580026255351,1.4833930828460289,0.23109215383851728,0.5889249134925126,Tyms
ADH1A,-0.6118574181034416,8.788740207287026,1.5757496520096257,0.21738490662234897,0.5794709169750818,Adh1
GLMP,-0.6121590419072778,5.163308466599022,1.3412598621823528,0.25436549958193483,0.6094073513551822,Glmp
FIS1,-0.6122779386750642,5.058798389866294,5.533811960768648,0.02418357831563091,0.2425674437404293,Fis1
ORAI3,-0.6123077664377196,4.177287999384047,3.9680412575290127,0.05392507830790844,0.34037222445319637,Orai3
CLCN3,-0.6129167180877901,6.047969187000747,6.526639745880798,0.01495577341929384,0.20050842132637148,Clcn3
MOGAT1,-0.6130747637211731,2.155905506251949,1.524975745234055,0.2247919238353241,0.5846268442484799,Mogat1
BTN3A2,-0.6135403184297898,5.72038829984538,5.864270061945511,0.02056507407384607,0.22485864581413575,NA
FAXDC2,-0.6136386528447186,6.654901494372888,6.602794730364423,0.0144254403755238,0.19829439592236184,Gm12248
NUSAP1,-0.6137076217289562,2.942021818683916,1.3870805670412651,0.24655305899574884,0.6034024185616609,Nusap1
EI24,-0.6138096128353061,6.5929891788235855,3.2542910923004458,0.07952985196276066,0.39345721011465806,Ei24
