Gene,logFC,logCPM,F,PValue,FDR
PKN2,-0.2341762088394126,6.335701373723509,2.748954026001263,0.10592553565003224,0.44122430976934446
VAPA,-0.2342824755589506,6.145656034877495,1.3549741064295173,0.2519947540803732,0.6081946734510806
CHRAC1,-0.23432822366771364,3.7136069640897866,0.7182453374492969,0.402266489298453,0.7210711111482297
ZNF260,-0.23456928138546224,4.482702626588693,1.200109561572113,0.28050603442273997,0.6309476011205394
F8,-0.23457521435416484,4.645072059754677,0.8327557132557283,0.36749045518606727,0.6968861013911888
GPANK1,-0.2345931294134936,4.069790746514062,1.6585532753915895,0.2059382865497221,0.569831583838335
FAM104A,-0.2346724340773886,3.9112842001645856,1.2791924160714265,0.2654571192957792,0.6191001205205389
BCL2A1,-0.23473207989742942,0.6645948461524833,0.23374928816453253,0.6316576161488354,0.8547914928396763
ISOC1,-0.23509161649669455,4.920640671901327,0.5890107158755469,0.4477591748080364,0.7499392670714256
ATG5,-0.2351507767467738,3.4299660973901562,0.7350792546467132,0.3968599458271609,0.7180500059924457
CCL3L3,-0.23516212966775119,0.365852047182236,0.12979582447372437,0.7207290888673061,0.8962024527618263
SLC38A10,-0.23519140910837974,6.565715371356601,0.6941173941538182,0.4102090104836502,0.7264346512004071
GTF2B,-0.2352488432965883,3.8845202365285525,1.1397720153744375,0.29274048256084195,0.6416054174635197
GIMAP6,-0.2352842218748612,3.500407049683227,1.1589877361818657,0.2887696972473044,0.6386646979285341
KIF14,-0.2354303054821902,2.942373747664451,0.27415495824071284,0.6037362683247185,0.8407813296172503
RHBDD1,-0.2354712527221954,4.778832276346473,1.6599022159321155,0.20575800349385975,0.5698243490848643
MR1,-0.23547914312385368,4.49823833483232,0.6740351951195392,0.4170008531080204,0.7317096223631908
ECI1,-0.23549707826033262,4.242274719936431,0.7194834355441191,0.401865136575565,0.7208836972797226
ZNF17,-0.2357233526509386,3.5570434095463033,1.7831771893448447,0.19006291012056442,0.5524809413540768
ADAM17,-0.23573073663780328,3.1103532665497893,0.31282529103262136,0.5793820713020874,0.8279993873021466
DUS4L,-0.23576651308231428,2.536537655824915,0.9354002759159136,0.3398554389650421,0.6776188287584225
LINC01330,-0.2357995353781055,0.36740067440596724,0.11929516534798101,0.7317912450909101,0.9003768492221618
CHMP1B,-0.23580559212851007,5.406715370467506,1.692668094946063,0.2014374452904957,0.5652780278840811
GABARAPL1,-0.23601298614308872,6.786657240881762,0.5625040104005931,0.4580807396345462,0.7564186553429691
RING1,-0.23607155320267836,5.125001109766159,0.8341628746988133,0.36709054511288264,0.6966075490775081
MTSS1,-0.2361305646258753,8.182891478328498,0.705144714136215,0.4065501588871506,0.724085535106272
RUFY4,-0.2361493106799075,0.7894108699947976,0.148873271303699,0.7018636951398124,0.8869405125470136
RP11-384B12.3,-0.23615590442153236,0.01850437438181783,0.360451620615028,0.5519809477290007,0.8132232712973131
RPS4X,-0.2364537731549396,7.449138728509064,0.42478124456332667,0.5186612306316433,0.7950022684744884
ZHX3,-0.23648184100784322,6.762067545558927,1.2253568916885713,0.2755845185908895,0.6262542389468653
CTSH,-0.23652205124749093,5.727360698793003,0.8364412673782897,0.36644434714584206,0.6962908040533815
CCDC14,-0.23659446963045144,6.569057795050416,1.4906833462305467,0.22997188171461677,0.5881569150090965
HPN,-0.23660737749313665,5.968398510531902,0.6441118067881061,0.42744265913327817,0.7385905111111529
RNF113A,-0.23668045985147465,2.5911100766792594,1.0782080452465668,0.30595760244413145,0.6512140343738834
ZFP91,-0.2367350468121542,6.225837070262038,0.7113147362162637,0.4045242353037517,0.723059553936316
FAM162A,-0.23677031893151537,4.726397577700067,0.35692265418655383,0.5539244095251985,0.8137083936591916
C17orf80,-0.23677359881647783,4.16813296596247,1.4786013189856,0.23183219208406336,0.5896283265645331
TPM3,-0.23677421610478686,7.076685488588912,1.0924667375739603,0.3028271400694135,0.6499157498774382
STX12,-0.23694926955252088,4.599273804889614,1.4344268803748623,0.23879578307631058,0.5965921870292763
CNPY3,-0.236951226853949,4.9765574718023275,0.8818688822441525,0.3538894963616067,0.6876388610723126
CCDC38,-0.23703174608695185,1.8682516383253664,0.3321013688773824,0.5679761217047448,0.8217918502619496
PPA2,-0.23706053241563552,4.246095921428586,1.8749481341294623,0.17931162006997658,0.543096562511174
SLC22A3,-0.2371029348082603,5.078459729030438,0.22246507245280875,0.6399872812728482,0.8589361919326886
TSN,-0.23714213882665644,4.926191491015789,0.85292177634314,0.36181791029818633,0.6934528437423993
CLP1,-0.23716356971737915,2.1014110853708656,0.80400101044203,0.3758006728740554,0.7033595417183912
ANAPC1P1,-0.23725330291216867,-0.20224147644301466,0.3127390040353512,0.5794341617054795,0.8279993873021466
TM9SF3,-0.23728880101972813,6.89388864556793,0.5013839687541227,0.4834091481675479,0.7714651452593685
DDX1,-0.23729549786084678,5.606803149608372,0.8367469003088845,0.36635778668356556,0.6962908040533815
UGT2B11,-0.23741819476828863,2.858448251825358,0.17832254684621832,0.6753064361629384,0.8747916889220435
ST6GAL1,-0.23756591086671483,9.15556423811398,0.40767244472383873,0.5271563030724189,0.7987430129203138
LGI4,-0.2376323769470944,2.5992038925991667,0.2711494300808683,0.6057197763969626,0.8413724804929974
TSPAN12,-0.237641796443337,3.432828101998599,0.36565624650758277,0.5491382708710925,0.811255141727027
OPA1,-0.23765189154589908,5.878731907081997,1.54140533186526,0.22236147419124216,0.5833169041359827
TLX1,-0.23792829869497562,0.7432035211245285,0.1502320900372455,0.7005742913984971,0.8860907571494455
SMAD4,-0.23795086049335848,6.673957777572998,2.3949071184613206,0.1303950898396389,0.4787722802980652
DEF6,-0.23797250400240738,2.724859176410083,0.27188174032775336,0.605235196675023,0.8410163680445802
ZHX1,-0.23802031338787838,6.749276139980127,0.6959720786995002,0.4095901800177799,0.7260443832437243
KLF4,-0.23804150198516688,3.5010494366398435,0.3715331313289149,0.5459615934101312,0.8094363275481922
ELOVL1,-0.2381726908188807,3.8095354802872925,0.5489048340846298,0.4635254477584734,0.7591643382310289
TIPARP,-0.23818911862288172,5.603931246791749,0.8818877964616807,0.3538843961253031,0.6876388610723126
SMIM20,-0.23819315700226323,1.9489303259938509,0.5221760830930926,0.4745392272339328,0.7651632446066199
MICU2,-0.238213418849789,4.236520420219643,2.2209548841921083,0.14477669612100993,0.4994916965795662
MS4A6A,-0.23826690864862324,5.498471060761206,0.4491749683794309,0.5069632362651582,0.7863404413017979
DCAF10,-0.23837265352593207,5.571647549777014,0.9928237436772498,0.3256408895173273,0.6653385100725702
UBE2D2,-0.23853679479011713,4.196222215445753,1.081930059228132,0.3051363054482111,0.6511490702669962
WDR48,-0.23857773100944077,5.10659225741117,2.3856030903130905,0.13112096005661825,0.4794616097489106
ADAL,-0.23865071723353626,3.7099710632358587,1.178955089823298,0.2847180243775463,0.6343751071881153
RNF138,-0.2387391223829646,4.992201998763162,1.461713929200302,0.2344639449418099,0.59231920678854
SLC22A25,-0.2387658092315601,6.49631158119814,0.4288749048016535,0.5166649090696567,0.7935646334655191
MEX3D,-0.23878015199320343,1.6711350533989335,0.5857208742029316,0.44901995156084407,0.7504964260959995
PET117,-0.2388588690162864,2.463743265304883,0.9344580624786123,0.3400957192041104,0.6778524596443894
MDP1,-0.23888644798998895,0.9595336544254385,0.6443809680425231,0.4273469565690482,0.7385536736096977
BRD7,-0.2390072346854984,5.506530563859502,2.22168808148601,0.14471231351138325,0.49937386816263624
NECAP2,-0.23904159294834265,4.565804924688339,3.402119102073157,0.07327507100152199,0.38015606109424877
ANKRD26,-0.23906221272480632,5.831879340273232,1.366749657422964,0.2499814535708664,0.6064684434626438
ATP6V0C,-0.23912124844513993,3.7256778173071523,0.7373478888084665,0.39613956468338174,0.7176038457072906
SIDT2,-0.2391902416446096,6.152528130113539,1.4187343649993973,0.24133242275124567,0.5995998414148045
FANCM,-0.2392021616021699,3.7384752982117297,1.445811853276053,0.2369763383014529,0.594835455462954
ZNF428,-0.23920518242811706,2.1573400286053173,0.9683575891755093,0.3315957317677568,0.6710004805167699
PRKCA,-0.2393610779652562,6.6338037452111065,1.6340133159292767,0.2092519488083752,0.5733445907281034
TRA2B,-0.23950356602497347,7.026492239198718,2.273969792633122,0.14020643012601963,0.4928183303796431
RAB5A,-0.23957204915718716,5.232738955570443,1.3152349170265558,0.25894283261780815,0.6134138750206637
DEDD2,-0.23960149994869195,3.1623756193051635,1.453279804196049,0.2357922953054506,0.5938485937110441
TPRG1,-0.23977279119765685,5.834088878927495,0.2823948624829467,0.598368791429184,0.8386076678209727
ARFIP1,-0.2398700643603493,4.121795265778148,1.2440027494601953,0.2720214216284116,0.6239326430364338
CYTH1,-0.2399019993753232,6.642052452401696,1.7753483961933347,0.19101552617799183,0.553382230258549
C18orf21,-0.24002099737269667,2.6527142042407825,1.6270502593459653,0.21020403568411425,0.574180641788319
WARS,-0.2404271735347192,5.643828278836406,1.286826983695609,0.2640599039076359,0.6179026521195555
SLC44A5,-0.24067662818036567,2.8235125427360614,0.12846213202786985,0.7221053734428549,0.8964569787069003
FCGR3B,-0.24070784564860703,0.8315908002877654,0.2312145783014061,0.6335066813454853,0.8554834286404479
MS4A1,-0.24071615999122398,2.1215814908751836,0.08943330580083296,0.7666021665969848,0.9146624189249254
SDS,-0.24073463503454876,8.260000233217594,0.15853401027408545,0.6928390750237234,0.8823603072223098
TM7SF3,-0.2408024608110608,6.2959009262410595,2.2068223380398972,0.14602425559201274,0.5020134605878165
SASS6,-0.2410002965809326,2.7928450369612072,1.3460494347147491,0.2535343355136611,0.6087788758927791
GIMAP8,-0.24103794815725207,4.286956231305478,1.12254737516264,0.2963610768188367,0.6447502473291669
RRAS,-0.24104860053218646,1.9436067040552814,0.3998594282469239,0.5311199202864834,0.8002161586293706
PRKAR2A,-0.2414569109952332,6.048966752561866,0.9380209498205965,0.3391883541453764,0.6775154077542289
VPS26A,-0.24163283745972486,4.5667577802937025,0.8504642763174985,0.36250250978689313,0.693681872636365
PARPBP,-0.2416348254295436,1.3999810679051516,0.3725111661927682,0.5454362914413264,0.8094299979642355
RRAGA,-0.24172736001777897,3.8915902423128435,0.6765655432573879,0.41613575804881997,0.7307555972219755
COA3,-0.24175482944954854,3.9784281468767033,0.6427569285785041,0.42792489918222354,0.7387777314349108
CROT,-0.24186529850535662,4.539567820541353,0.6571938350103612,0.4228290396838805,0.7356975886389322
C21orf91,-0.24191624988309432,3.6698652392240114,0.6491172914707708,0.42566829584390153,0.7376077393313133
SUV39H1,-0.24194294080084616,2.7848241206528512,0.801536115455695,0.3765255443948774,0.7039380673396374
CD2,-0.24202908505666204,2.1679132590603984,0.2492502398843561,0.6206121522095954,0.8499036072247629
BROX,-0.242103627707661,5.380591369549526,0.5787430486892633,0.4517128454506736,0.7516594853658354
SPAG4,-0.24212274620675586,0.4131623008184526,0.2734079851472022,0.6042279325823114,0.8408082337916069
KIAA0232,-0.24216886459067272,6.90082274053402,1.9247570463043142,0.17378179382767292,0.5361010271767053
SOS1,-0.24260316153924397,6.188997873940413,1.5580164014797053,0.21993712997429812,0.5814370287692997
ATF6,-0.24289234204923424,7.477630609224142,1.1298759512359602,0.29481344961437495,0.6433321068210215
CENPF,-0.24304412617577933,5.141593932435835,0.18734819044042547,0.6676906164896081,0.8708462585597884
MGST3,-0.24306190160097588,5.178539644573881,0.9061099511452482,0.3474363310311125,0.6833043412756777
TUBBP10,-0.24314880996218147,4.319734644198739,0.2479861889414685,0.621496531399039,0.8500683290999335
C1RL,-0.24321761029630115,7.409120522575689,1.0570984759663322,0.31067186573430655,0.6551015404691765
RSBN1,-0.2432208063985393,4.388781560743014,2.7690857463640617,0.10470069593145274,0.43941839331597254
SLC26A6,-0.24328013342666746,4.59764360707143,0.855255931922277,0.36116936467621596,0.6931749430796342
LDLRAP1,-0.24336036432714395,4.660314806475544,1.4249501037025252,0.24032364581809465,0.5984758060784027
RNASEH2C,-0.24338581588302227,2.7055551532138575,0.8605178941256927,0.3597133431935674,0.6924722895017528
RNF121,-0.2434260406008918,3.969903381178127,2.3106641994490813,0.13714153225283585,0.48792611916532314
CYP3A7-CYP3A51P,-0.24346748744519564,2.747392948944603,0.10764703557679461,0.7447216851275693,0.9045517656797635
C2orf47,-0.2434907723231975,2.8030395577374065,0.6417925716034101,0.4282686523725958,0.7388510123445422
NEK1,-0.24349452159278862,4.810979176705301,3.4966129230142324,0.0695660375542254,0.3740164132106119
CD300A,-0.24364431682059046,2.3733438778069122,0.5492225379470633,0.46339705441801315,0.7591643382310289
NEDD8-MDP1,-0.2437930701801333,0.14173723752061615,0.20891091504826556,0.6503425827358456,0.8647426638426736
AGMAT,-0.243814304760577,5.6523692671129036,0.7035849740191884,0.40706470124207084,0.724085535106272
UBBP4,-0.24385129140893524,1.425069759819346,0.8297966432158078,0.3683334397573341,0.6975618869886056
ANGPTL4,-0.24387766776786685,6.1646474679435785,0.3492846599401155,0.558176032856047,0.8166970670282587
AP5M1,-0.244014036758402,5.167174417304995,1.1226487107204484,0.2963396040864788,0.6447502473291669
NQO2,-0.24406287747988842,5.877378880847472,1.1021679731319791,0.30072154763371906,0.6485063231899719
THUMPD3,-0.24411623240898514,4.651562795009787,1.7675224938294933,0.1919735581623823,0.5543071044964444
RNF114,-0.24426449604130301,5.386711151769459,4.162048225474112,0.04865642198482977,0.3237246703415986
CCDC107,-0.24450605429710295,3.101312211222299,0.5458953378426464,0.46474454685016164,0.7599599256996457
RASA1,-0.24483923136015903,4.973752177802635,2.879016054815265,0.09829025123410665,0.42874482707584044
CEP128,-0.24484880688920474,4.194855306545734,0.7553661542994684,0.39048583961208627,0.7130157277024556
LTB4R,-0.24528724928149634,3.8017165896411225,1.3359101480471125,0.2552979643628801,0.6106671116869992
VCAM1,-0.24548015561016603,4.6724399456942445,0.37199701250265577,0.545712324434148,0.8094299979642355
UBR2,-0.24552946941881426,6.961473717172269,1.761278163117553,0.19274214359599043,0.5553649869286875
TMEM222,-0.24556194070501397,3.607858953819998,1.3131964271219068,0.25930578153660794,0.613941838211728
TMPRSS6,-0.24556556072472327,6.162448096446127,0.34545885355615485,0.5603293745487923,0.8175305545108197
RP11-114H24.2,-0.2456494176081182,1.1661650754387023,0.1264266304445809,0.7242215517321813,0.8974805561188225
C16orf86,-0.24570722516683882,0.056318244908688427,0.5199268021309393,0.47548567051874746,0.765792688347829
SP1,-0.2457896553917777,7.01881181956847,1.6940598841081065,0.20125638106548716,0.5651120446746188
RPL14,-0.24579743494766226,6.908074639846309,0.8313844417586943,0.36788076289453253,0.6970661071638888
HNRNPA1P66,-0.24581579397638983,2.076681217261705,0.20808183469471914,0.650989105348933,0.865007486862758
ZGPAT,-0.24582818480999932,4.973939718221215,0.6340804031679752,0.43103311934044253,0.740179670477453
HECTD1,-0.24592394293998765,8.648550926264496,1.621517774330354,0.21096429990345322,0.5750691864859973
TAT,-0.2459239936296504,10.788030280749929,0.2050210390274002,0.6533895476382987,0.8661698047858966
AP1AR,-0.24598313006102218,4.75108435999615,1.2753187119581788,0.2661696781772381,0.6194574332562851
ZFPL1,-0.24625889060314615,3.192733346892399,1.1250990242096666,0.2958210136977388,0.6441838663431888
POLR2G,-0.24627306708717983,2.993007640123034,1.2340321277629873,0.27391928444322267,0.6248872847471079
CCBE1,-0.24636086741252416,3.374494478118919,0.19429321412270262,0.6619779361330267,0.86930614081347235
PDK2,-0.2464632781949957,5.335679547459342,1.3714989331116412,0.2491752190749273,0.6058343967075998
DUS1L,-0.24655510009428472,5.446691661296272,0.8750469338616118,0.3557357903600904,0.6892297842771079
MAD2L1BP,-0.24659219866496018,2.8262801628070546,0.6779629943605314,0.4156591523973763,0.7305132877165039
ILF2,-0.2465989981219782,5.676607203252016,0.6126423196137979,0.43886485653886753,0.7453534691917739
AK1,-0.24661133379218347,2.4772799197318536,0.38260799624055725,0.5400681858541005,0.8064165562798414
WDR74,-0.2467307806434226,6.115509030911043,0.5327267226238149,0.47014099027233525,0.7633248844040297
TBC1D13,-0.2468344894512741,4.153314386056693,2.079202823182112,0.15788000282504458,0.5170538791964535
RNF141,-0.24686705778843704,4.546711475470014,0.9763985043838628,0.3296223740739401,0.6695804897986412
KNL1,-0.24688470023447637,5.17673384819014,0.7731829483898914,0.3850108572567319,0.710296443044891
BET1,-0.2469113780087743,3.747100360001888,0.9186057071389708,0.3441738032677345,0.6812134023699624
RP11-162P23.2,-0.24694262461189523,3.463232988654362,0.10748676596741494,0.744904903938193,0.9045517656797635
CYP4Z1,-0.2470352421468426,1.2647013302776173,0.20800063975289887,0.6510525056524796,0.865007486862758
AMD1P4,-0.24723523488100727,2.46340300257058,0.23386652099992516,0.6315723959812092,0.8547914928396763
PPP1R7,-0.2472608084408089,3.9594750911214365,0.9956349453452935,0.3249660229332436,0.6652987861908657
HIST1H2BB,-0.247337121780995,-0.06702565412749677,0.15123281325567242,0.6996289855010087,0.8856361609415242
CORO1B,-0.24740535945752612,4.430634516689786,0.9057399001866367,0.34753360243035925,0.6833043412756777
TMEM177,-0.24742705010437585,3.093323837356879,0.6693671216174933,0.4186039910230851,0.7328988273187229
HERC1,-0.24746935262979114,8.431940912576916,1.5125641981385065,0.22664983103406558,0.5861677847250815
SAA4,-0.24747253330160177,6.5592483316060735,0.2753533665297114,0.6029492530562091,0.8407632878578258
MTFR1L,-0.24749100184952827,5.793850942705597,1.8575372779143453,0.18129406904179898,0.5463631116649531
C8orf4,-0.24751948077805555,7.636522703331407,0.17753017681043678,0.6759858416753863,0.8751928609257136
MRPS34,-0.2475641391833062,3.2185756488360537,0.8829813683838709,0.35358968860537754,0.6875748164887854
MRPS7,-0.24759920026151358,4.188870063167838,0.8796227203245639,0.354495909918889,0.68810892620193
RAB11A,-0.24761144755209294,5.312447751926413,0.8998563535401749,0.34908525832378945,0.6846182336757305
MIA,-0.24776564851038593,-0.8369247324689478,0.1860174173735062,0.6687996112566732,0.8716292527297029
RNPC3,-0.2479457194690255,6.055586218704173,1.2417315133187576,0.27245224442318433,0.6239326430364338
GMCL1,-0.24800177012323635,4.206628105433056,0.6293571473528508,0.43273984906633034,0.7410506696915402
YWHAB,-0.2480341817076863,6.507027235326521,1.18694071779806,0.2831184153773531,0.6327740635392364
FAM160B1,-0.24812847240022573,5.68687569704812,1.5325521662508226,0.22366706962288008,0.5835764014650655
SLC46A1,-0.24837040701546792,6.378889907669105,1.0715921529568446,0.3074247480479755,0.6528397088483362
AP3S1,-0.248445061015258,3.967687797732604,0.9390743941943623,0.3389207120128809,0.6773084008880691
PPP2CA,-0.2484662505575855,5.6233298818197,0.993822747252883,0.3254008473420157,0.6653270591078329
TTC9,-0.2484773466808592,3.1786817242246097,0.2794171790934202,0.6002967062183103,0.8399374292749676
CRNKL1,-0.24848305512853283,4.771819384019021,1.4730100200937732,0.2326994478742405,0.5906518407244282
SDPR,-0.24848613258218066,4.502332878528026,0.5040631544917838,0.48225073861655743,0.7702117326894433
FARSA,-0.24862916736821347,4.354338586581895,1.2560330737532956,0.26975402117155795,0.6216610875743535
HTATSF1,-0.2486640224041629,5.31334099836189,1.1283686461037283,0.29513088574876223,0.6434680159015195
ZNF420,-0.24867420557136444,2.6956728125031786,1.5594817524136868,0.21972483620313193,0.5814251389779329
POU2F1,-0.24882004334927862,5.495157511922793,1.3207950434278413,0.2579561506616256,0.6130320223031784
UBD,-0.24886276597321552,6.907832897514103,0.09917506642167581,0.7546227427098381,0.9089842822352654
CA13,-0.24902358910907912,3.1094780902324617,0.6336830347287995,0.4311763047979168,0.740179670477453
MCEE,-0.24904399412796838,3.454608875339503,1.5689472783763379,0.21835958531469557,0.5804810278137441
UBQLN4,-0.24910563913195802,5.484190600709473,0.7460708610332019,0.393387563936757,0.715449187240668
OCIAD2,-0.24911029644317548,3.953133175778659,0.7094874690532889,0.4051226426140232,0.7231621518111935
RNF122,-0.24927689065959518,2.7247959628150005,0.3246390005038283,0.572338159194209,0.8244002410185545
UAP1,-0.24927966659743517,7.145998309793056,1.2420722786933476,0.27238754972498236,0.6239326430364338
H2AFJ,-0.2492905151304115,3.0751111867335994,0.5675213915307582,0.4560979525119847,0.7553164990020527
TMEM192,-0.24965578037168173,6.145072896781954,0.8526668735310569,0.36188883487657253,0.6934959173961486
SART1,-0.24975020742220402,5.568663861316915,1.8031919832866812,0.1876534171904046,0.5508678899542788
BCKDHA,-0.24980465292501244,4.766613280680777,0.6390515901773006,0.4292480269506964,0.7394071844953886
HDLBP,-0.24989558965610517,9.259503154991082,1.1178577778057617,0.2973570413307122,0.6457062361052452
MDN1,-0.24993847676839964,8.306850067725748,0.9037423636181084,0.3480593292551374,0.6835800808424224
TRIB2,-0.25012497673226775,4.8010747676904115,0.6623468294378039,0.42103265666722456,0.7344179531051994
C8A,-0.2501979129280043,8.784691032508304,0.3161409680076004,0.5773875784454484,0.8269347501595598
RP11-1252D15.1,-0.25019847954241786,1.0144654795538435,0.32338840069250446,0.5730756999559303,0.8248242945302549
LSM5,-0.2502716313548507,3.215729377460221,0.875549082542043,0.3555994281027923,0.6892297842771079
CREB3L2,-0.25028176856453727,6.476885065472412,0.8808507403638757,0.35416419146991984,0.6877876544980647
MRPL18,-0.2504728263209282,3.564308867296722,0.8126322233632811,0.3732781777294021,0.7014198860097819
RSRP1,-0.2505323920866,6.135482648445225,1.6631856336913706,0.2053199862033288,0.5696662876643929
LIPA,-0.2505363910654962,5.614646424708874,0.5924780420849565,0.44643644641303215,0.7491937000731831
AGAP9,-0.25053778398613064,5.72388916683751,0.4600049137593249,0.5019171991869681,0.7826288666574973
AIFM2,-0.25064553783279014,4.301242252170462,1.0596204107700742,0.31010357505164715,0.6545618395448708
AC011330.5,-0.2507493519568758,3.443794860091871,0.13774118077132955,0.712691599635504,0.8921640285680369
RAD17,-0.2507516010334118,4.527183871705108,2.0899834441901874,0.15683579007157625,0.5163419238883121
RP11-33B1.1,-0.25076075734643505,4.532607098436209,1.6407716724721768,0.20833289480900957,0.5727750586299074
PYM1,-0.25078143583839035,3.4559443794316285,1.2019654948853915,0.280140387181404,0.6304812460586521
NENF,-0.2508083038166367,3.9444892267351963,0.40126987759932364,0.5304003737310528,0.8000600145615179
SYNJ1,-0.25085978733116315,4.82255467223048,4.155361651893567,0.04882825428306125,0.3241898646521138
OSBPL6,-0.25092530487491754,3.6537529337927257,0.3245799961805485,0.5723729144560172,0.8244002410185545
RBM14,-0.25092756880033745,4.886071573846793,1.670765017415745,0.2043132116678277,0.5687647360196909
ZNF559,-0.25093462530535443,3.950159983063144,0.7395239763426014,0.39545038302176416,0.7167483955602943
ITGB2,-0.2512070784002138,3.2896810704263126,0.3558242035006882,0.5545320182063014,0.8142501696666572
ABHD6,-0.2513192841748904,4.625341587308484,0.750419692820435,0.39202605609012353,0.7145077257667183
RNASET2,-0.2514332366948351,4.2267737850144815,1.6437210697474691,0.20793336090873904,0.5725706265796733
ACOT8,-0.2514911822326312,3.102656740383397,1.2847410322494441,0.264440719842778,0.6182134518939782
DNAAF2,-0.2515547662125273,2.704466497919659,0.8700657575987268,0.3570924570675771,0.6899193331344217
PTGR2,-0.2518537380245522,5.116041942641859,2.197409788314578,0.14686213390231703,0.5025928299010514
APPBP2,-0.25189065111437026,5.084778338530702,1.089500161285238,0.30347492328550185,0.6499650683258454
METTL4,-0.2518976768636456,3.217901899649106,1.8149515546217485,0.1862548942401256,0.5498612053650853
ANP32B,-0.25194475494970764,5.017539608307218,2.0591291236933453,0.159846281755381,0.5191222398373242
NR1I3,-0.2521708722522941,6.988028611078104,0.3083792148856484,0.5820785292333112,0.8294032424182719
TRAPPC2L,-0.2523150129868867,3.0576790384037635,1.1369742021101432,0.2933246005685447,0.642130301633116
SAP130,-0.25234564345442473,3.4069663286715572,0.6672251955918682,0.4193427221162819,0.7332616096791427
PRKACA,-0.2525998964823012,5.3979030485865795,1.4473539813143832,0.23673122572297678,0.5945200903471108
RPS2P5,-0.25268898442005183,2.771995170059769,0.22614899767579913,0.6372398747435319,0.8573458578394135
CDK17,-0.25271239087099057,5.226874132535241,3.387599221559995,0.07386435723249263,0.3817812776877805
PEX11G,-0.2527390117559114,0.80884054605236,0.4900550629365696,0.4883596018970271,0.7750556788459463
MTX3,-0.252740552455062,4.8573213711257885,1.1889003260748061,0.2827276758280996,0.6325854634978163
GTF2IP1,-0.25274957214938704,6.201123362665724,0.8522353762405369,0.362008940250658,0.6935775555556274
EMCN,-0.25276145798722344,3.084930688835119,0.39833398945971316,0.5319001409210884,0.800756527307634
PHBP8,-0.2527668727582326,0.2432296720487356,0.2731669686475118,0.6043867550366775,0.8408082337916069
NELL2,-0.25277042076281264,1.9450755030289866,0.19155738155586333,0.6642135115035197,0.8701720320569759
ELL3,-0.25278303274933006,1.0244629085651924,0.3344830880131771,0.5665977185981607,0.8215965338415568
RAPGEF2,-0.25283262837270293,5.910548000982199,1.035801946356446,0.3155269502509201,0.659221378219118
PPM1L,-0.25288129655058006,4.987844273848672,0.5861255836299875,0.4488645495616851,0.7504964260959995
NUB1,-0.25291819121241554,5.8520026969657986,2.313629873327792,0.13689724901028802,0.4873719087071008
TSKU,-0.25293419543428264,7.372832747395636,0.6402232330404072,0.4288289672173923,0.7390532821558793
C15orf38-AP3S2,-0.2529893927516073,3.8639223543414043,0.7727098168267333,0.3851547959692656,0.7103030745328445
TEKT4,-0.25304870926798867,1.4112791827312372,0.6177546572236391,0.43697720768575954,0.7440142747640757
ARL14EP,-0.25311894167896043,4.1142217404192305,2.2853833775634538,0.13924464246869875,0.4903281579891822
ZNF350,-0.2531565381498065,3.369568710243878,1.10588121326648,0.2999207504157665,0.6483025030921019
RAD18,-0.2531705772989096,3.5149273194076738,1.390308459278629,0.24601421389470537,0.6029924464012458
P4HA2,-0.2532283163737303,4.056253414053216,0.5862489541757203,0.44881719422306,0.7504964260959995
MTCYBP23,-0.253243853923597,1.9590360774857425,0.19952939285572752,0.6577512810764989,0.8680378394654046
MMAA,-0.25353823829982414,2.995037281309566,1.003692829786964,0.3230421135503083,0.664053344168435
GPT,-0.25372705667868833,5.31050092001919,0.37876807294098286,0.5420980407057319,0.8076952768483796
SLC9A3R1,-0.25385773381665233,5.87306928089109,0.5964875608447985,0.44491457532964873,0.7484643338515042
RP11-23J9.7,-0.2541511062309697,1.284079893726572,0.8115750603714388,0.37358582724707123,0.7017585035586047
FAM3C2,-0.2542029064703683,2.6327335597863493,0.45781652031600234,0.502929787878085,0.7835421263753736
DNAJC13,-0.25420812313293834,6.039830539012625,2.0783994522591667,0.15795814517114568,0.5171231353212116
HIST1H3E,-0.25421556764391334,2.588640975705233,0.3392340132488143,0.563867692526688,0.8198688859121872
BSDC1,-0.2542278305223199,6.6942567959540025,1.7381434197520815,0.19562232457742634,0.5596324277984184
PDCD1LG2,-0.2542422526710431,0.9831974080856087,0.4295176366969997,0.5163527160576458,0.7934328487082477
MRPL21,-0.2542707218077078,3.1510240575314805,1.2793809342681786,0.2654225042855015,0.6191001205205389
RAD51AP1,-0.2543719478452619,1.1473754007318209,0.43545840754235515,0.5134828961764661,0.7908644180860258
NDUFB11,-0.25458291089446966,3.7150987410648053,0.5152834321175886,0.47744941297784393,0.7669182081856286
CSNK2A2,-0.25460039442104954,5.6254384382379365,1.4722852639378015,0.23281215937023073,0.5906656520713932
GMPR,-0.25463086657326106,1.6673460378465212,0.29267877351186256,0.5918095616638535,0.834922038528072
BBX,-0.2547247307080986,6.0625643296372385,1.3778063409630252,0.24810955199396348,0.6048451605994841
FAM184A,-0.2547427254900495,4.836707555503279,0.6003680996676473,0.44344944814792064,0.7478493900305925
AMT,-0.2547628257787256,5.409949593286691,1.4763294593775251,0.23218408912492525,0.590159865864693
VAMP4,-0.2548614123894796,4.240970247753887,0.8657235363569835,0.3582810470177017,0.6912280576804647
